indicator_id,indicator_name,indicator_short_name,theme,barrier_type,population,group,year,percent_value,trend_flag_for_publishing,percent_raw
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total European/Other,2019,0.8,,0.8 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total Northern,2019,2.2,,2.2 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total Midland,2019,1.7,e,1.7 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total Central,2019,1.4,e,1.4 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total South Island,2019,0.8,e,0.8 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Māori boys,2019,3.4,,3.4 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Māori girls,2019,2.6,e,2.6 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Pacific boys,2019,8.6,e,8.6 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Pacific girls,2019,2.7,e,2.7 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Asian boys,2019,0.8,e,0.8 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Asian girls,2019,0.4,e,0.4 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,European/Other boys,2019,0.7,e,0.7 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,European/Other girls,2019,0.9,e,0.9 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Northern boys,2019,3.1,e,3.1 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Midland boys,2019,1.2,e,1.2 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Central boys,2019,1.5,e,1.5 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,South Island boys,2019,1.4,e,1.4 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Northern girls,2019,1.1,e,1.1 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Midland girls,2019,2.2,e,2.2 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Central girls,2019,1.3,e,1.3 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,South Island girls,2019,0.3,e,0.3 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total Non-disabled,2019,,,
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total Disabled,2019,,,
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Non-disabled boys,2019,,,
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Disabled boys,2019,,,
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Non-disabled girls,2019,,,
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Disabled girls,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Boys,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Girls,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,0-4,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,'5-9,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,'10-14,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total Māori,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total Pacific,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total Asian,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total European/Other,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total Northern,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total Midland,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total Central,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total South Island,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Māori boys,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Māori girls,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Pacific boys,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Pacific girls,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Asian boys,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Asian girls,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,European/Other boys,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,European/Other girls,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Northern boys,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Midland boys,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Central boys,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,South Island boys,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Northern girls,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Midland girls,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Central girls,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,South Island girls,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total Non-disabled,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total Disabled,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Non-disabled boys,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Disabled boys,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Non-disabled girls,2019,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Disabled girls,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Total,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Boys,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Girls,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,'2-4,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,'5-9,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,'10-14,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Total Māori,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Total Pacific,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Total Asian,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Total European/Other,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Total Northern,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Total Midland,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Total Central,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Total South Island,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Māori boys,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Māori girls,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Pacific boys,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Pacific girls,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Asian boys,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Asian girls,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,European/Other boys,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,European/Other girls,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Northern boys,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Midland boys,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Central boys,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,South Island boys,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Northern girls,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Midland girls,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Central girls,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,South Island girls,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Total Non-disabled,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Total Disabled,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Non-disabled boys,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Disabled boys,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Non-disabled girls,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,children,Disabled girls,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Total,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Men,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Women,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,15-24,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,25-34,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,35-44,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,45-54,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,55-64,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,65-74,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,75+,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Total Māori,2019,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Total Pacific,2019,,,
